STATE,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
CT,0,Insufficient Data,2019-09-14,37,2018-19
NJ,1,Minimal,2019-09-14,37,2018-19
NV,1,Minimal,2019-09-14,37,2018-19
OR,1,Minimal,2019-09-14,37,2018-19
CO,2,Minimal,2019-09-14,37,2018-19
MN,1,Minimal,2019-09-14,37,2018-19
KY,1,Minimal,2019-09-14,37,2018-19
TN,1,Minimal,2019-09-14,37,2018-19
TX,1,Minimal,2019-09-14,37,2018-19
FL,1,Minimal,2019-09-14,37,2018-19
UT,1,Minimal,2019-09-14,37,2018-19
IN,1,Minimal,2019-09-14,37,2018-19
ME,1,Minimal,2019-09-14,37,2018-19
SC,1,Minimal,2019-09-14,37,2018-19
WI,1,Minimal,2019-09-14,37,2018-19
HI,1,Minimal,2019-09-14,37,2018-19
ID,0,Insufficient Data,2019-09-14,37,2018-19
NC,1,Minimal,2019-09-14,37,2018-19
MS,1,Minimal,2019-09-14,37,2018-19
ND,1,Minimal,2019-09-21,38,2018-19
NJ,1,Minimal,2019-09-21,38,2018-19
TX,1,Minimal,2019-09-21,38,2018-19
MT,1,Minimal,2019-09-21,38,2018-19
IN,1,Minimal,2019-09-21,38,2018-19
DC,1,Minimal,2019-09-21,38,2018-19
VA,2,Minimal,2019-09-21,38,2018-19
PR,1,Minimal,2019-09-21,38,2018-19
MA,1,Minimal,2019-09-21,38,2018-19
OK,1,Minimal,2019-09-21,38,2018-19
IA,1,Minimal,2019-09-21,38,2018-19
WY,1,Minimal,2019-09-21,38,2018-19
VT,1,Minimal,2019-09-21,38,2018-19
NY,1,Minimal,2019-09-21,38,2018-19
LA,5,Low,2019-09-21,38,2018-19
AR,1,Minimal,2019-09-21,38,2018-19
CT,0,Insufficient Data,2019-09-21,38,2018-19
OR,1,Minimal,2019-09-21,38,2018-19
MN,4,Low,2019-09-21,38,2018-19
KY,1,Minimal,2019-09-21,38,2018-19
MS,1,Minimal,2019-09-21,38,2018-19
NC,1,Minimal,2019-09-21,38,2018-19
MO,1,Minimal,2019-09-21,38,2018-19
ME,1,Minimal,2019-09-21,38,2018-19
CO,2,Minimal,2019-09-21,38,2018-19
UT,1,Minimal,2019-09-21,38,2018-19
WV,1,Minimal,2019-09-21,38,2018-19
NM,1,Minimal,2019-09-21,38,2018-19
PA,1,Minimal,2019-09-21,38,2018-19
WA,1,Minimal,2019-09-21,38,2018-19
KS,1,Minimal,2019-09-21,38,2018-19
OH,1,Minimal,2019-09-21,38,2018-19
MI,1,Minimal,2019-09-21,38,2018-19
AZ,1,Minimal,2019-09-21,38,2018-19
MD,1,Minimal,2019-09-21,38,2018-19
DE,1,Minimal,2019-09-21,38,2018-19
AK,1,Minimal,2019-09-21,38,2018-19
CA,1,Minimal,2019-09-21,38,2018-19
IL,1,Minimal,2019-09-21,38,2018-19
NV,1,Minimal,2019-09-21,38,2018-19
RI,1,Minimal,2019-09-21,38,2018-19
SD,1,Minimal,2019-09-21,38,2018-19
SC,2,Minimal,2019-09-21,38,2018-19
GA,2,Minimal,2019-09-21,38,2018-19
NE,1,Minimal,2019-09-21,38,2018-19
FL,1,Minimal,2019-09-21,38,2018-19
TN,1,Minimal,2019-09-21,38,2018-19
NH,1,Minimal,2019-09-21,38,2018-19
WI,2,Minimal,2019-09-21,38,2018-19
HI,1,Minimal,2019-09-21,38,2018-19
AL,2,Minimal,2019-09-21,38,2018-19
ID,0,Insufficient Data,2019-09-21,38,2018-19
WI,2,Minimal,2019-09-28,39,2018-19
AK,1,Minimal,2019-09-28,39,2018-19
AL,2,Minimal,2019-09-28,39,2018-19
IN,1,Minimal,2019-09-28,39,2018-19
CO,2,Minimal,2019-09-28,39,2018-19
OH,1,Minimal,2019-09-28,39,2018-19
TN,1,Minimal,2019-09-28,39,2018-19
OR,1,Minimal,2019-09-28,39,2018-19
ME,1,Minimal,2019-09-28,39,2018-19
NE,1,Minimal,2019-09-28,39,2018-19
NC,1,Minimal,2019-09-28,39,2018-19
PR,1,Minimal,2019-09-28,39,2018-19
WY,1,Minimal,2019-09-28,39,2018-19
MN,3,Minimal,2019-09-28,39,2018-19
HI,2,Minimal,2019-09-28,39,2018-19
OK,1,Minimal,2019-09-28,39,2018-19
AR,1,Minimal,2019-09-28,39,2018-19
AZ,1,Minimal,2019-09-28,39,2018-19
FL,1,Minimal,2019-09-28,39,2018-19
LA,6,Moderate,2019-09-28,39,2018-19
NY,1,Minimal,2019-09-28,39,2018-19
RI,1,Minimal,2019-09-28,39,2018-19
MO,1,Minimal,2019-09-28,39,2018-19
IA,1,Minimal,2019-09-28,39,2018-19
CT,2,Minimal,2019-09-28,39,2018-19
WA,0,Insufficient Data,2019-09-28,39,2018-19
VT,1,Minimal,2019-09-28,39,2018-19
MI,1,Minimal,2019-09-28,39,2018-19
WV,1,Minimal,2019-09-28,39,2018-19
MS,1,Minimal,2019-09-28,39,2018-19
ND,1,Minimal,2019-09-28,39,2018-19
NJ,1,Minimal,2019-09-28,39,2018-19
MT,1,Minimal,2019-09-28,39,2018-19
DE,1,Minimal,2019-09-28,39,2018-19
SD,1,Minimal,2019-09-28,39,2018-19
NM,1,Minimal,2019-09-28,39,2018-19
VA,2,Minimal,2019-09-28,39,2018-19
NV,1,Minimal,2019-09-28,39,2018-19
MA,1,Minimal,2019-09-28,39,2018-19
DC,2,Minimal,2019-09-28,39,2018-19
SC,1,Minimal,2019-09-28,39,2018-19
PA,1,Minimal,2019-09-28,39,2018-19
NH,1,Minimal,2019-09-28,39,2018-19
TX,1,Minimal,2019-09-28,39,2018-19
UT,1,Minimal,2019-09-28,39,2018-19
GA,3,Minimal,2019-09-28,39,2018-19
MD,1,Minimal,2019-09-28,39,2018-19
IL,1,Minimal,2019-09-28,39,2018-19
KS,1,Minimal,2019-09-28,39,2018-19
CA,1,Minimal,2019-09-28,39,2018-19
KY,1,Minimal,2019-09-28,39,2018-19
ID,0,Insufficient Data,2019-09-28,39,2018-19
VT,1,Minimal,2019-10-05,40,2019-20
NY,1,Minimal,2019-10-05,40,2019-20
WV,1,Minimal,2019-10-05,40,2019-20
DE,1,Minimal,2019-10-05,40,2019-20
AR,1,Minimal,2019-10-05,40,2019-20
IA,2,Minimal,2019-10-05,40,2019-20
ID,1,Minimal,2019-10-05,40,2019-20
MS,1,Minimal,2019-10-05,40,2019-20
WY,1,Minimal,2019-10-05,40,2019-20
NM,1,Minimal,2019-10-05,40,2019-20
OR,1,Minimal,2019-10-05,40,2019-20
NH,1,Minimal,2019-10-05,40,2019-20
CT,2,Minimal,2019-10-05,40,2019-20
KY,1,Minimal,2019-10-05,40,2019-20
PA,1,Minimal,2019-10-05,40,2019-20
MO,1,Minimal,2019-10-05,40,2019-20
TN,1,Minimal,2019-10-05,40,2019-20
IL,1,Minimal,2019-10-05,40,2019-20
KS,1,Minimal,2019-10-05,40,2019-20
MN,4,Low,2019-10-05,40,2019-20
SC,2,Minimal,2019-10-05,40,2019-20
AK,1,Minimal,2019-10-05,40,2019-20
LA,7,Moderate,2019-10-05,40,2019-20
IN,1,Minimal,2019-10-05,40,2019-20
OH,1,Minimal,2019-10-05,40,2019-20
WA,1,Minimal,2019-10-05,40,2019-20
AZ,1,Minimal,2019-10-05,40,2019-20
MI,1,Minimal,2019-10-05,40,2019-20
PR,6,Moderate,2019-10-05,40,2019-20
MD,1,Minimal,2019-10-05,40,2019-20
TX,1,Minimal,2019-10-05,40,2019-20
SD,1,Minimal,2019-10-05,40,2019-20
HI,1,Minimal,2019-10-05,40,2019-20
NJ,1,Minimal,2019-10-05,40,2019-20
ND,1,Minimal,2019-10-05,40,2019-20
MA,1,Minimal,2019-10-05,40,2019-20
MT,1,Minimal,2019-10-05,40,2019-20
NV,1,Minimal,2019-10-05,40,2019-20
VA,2,Minimal,2019-10-05,40,2019-20
CA,1,Minimal,2019-10-05,40,2019-20
CO,2,Minimal,2019-10-05,40,2019-20
WI,1,Minimal,2019-10-05,40,2019-20
GA,2,Minimal,2019-10-05,40,2019-20
OK,1,Minimal,2019-10-05,40,2019-20
NE,1,Minimal,2019-10-05,40,2019-20
RI,1,Minimal,2019-10-05,40,2019-20
DC,1,Minimal,2019-10-05,40,2019-20
FL,0,Insufficient Data,2019-10-05,40,2019-20
UT,1,Minimal,2019-10-05,40,2019-20
ME,1,Minimal,2019-10-05,40,2019-20
NC,1,Minimal,2019-10-05,40,2019-20
AL,2,Minimal,2019-10-05,40,2019-20
WI,2,Minimal,2019-10-12,41,2019-20
KY,1,Minimal,2019-10-12,41,2019-20
AZ,2,Minimal,2019-10-12,41,2019-20
MS,1,Minimal,2019-10-12,41,2019-20
DE,1,Minimal,2019-10-12,41,2019-20
CA,1,Minimal,2019-10-12,41,2019-20
HI,1,Minimal,2019-10-12,41,2019-20
AL,2,Minimal,2019-10-12,41,2019-20
LA,7,Moderate,2019-10-12,41,2019-20
VA,3,Minimal,2019-10-12,41,2019-20
VT,1,Minimal,2019-10-12,41,2019-20
ND,1,Minimal,2019-10-12,41,2019-20
MA,1,Minimal,2019-10-12,41,2019-20
NY,1,Minimal,2019-10-12,41,2019-20
OK,1,Minimal,2019-10-12,41,2019-20
ME,1,Minimal,2019-10-12,41,2019-20
OR,1,Minimal,2019-10-12,41,2019-20
NV,1,Minimal,2019-10-12,41,2019-20
WY,1,Minimal,2019-10-12,41,2019-20
SC,2,Minimal,2019-10-12,41,2019-20
OH,1,Minimal,2019-10-12,41,2019-20
WA,2,Minimal,2019-10-12,41,2019-20
CT,3,Minimal,2019-10-12,41,2019-20
MI,1,Minimal,2019-10-12,41,2019-20
MN,3,Minimal,2019-10-12,41,2019-20
AR,2,Minimal,2019-10-12,41,2019-20
NC,2,Minimal,2019-10-12,41,2019-20
TN,1,Minimal,2019-10-12,41,2019-20
GA,3,Minimal,2019-10-12,41,2019-20
SD,1,Minimal,2019-10-12,41,2019-20
MD,2,Minimal,2019-10-12,41,2019-20
UT,1,Minimal,2019-10-12,41,2019-20
CO,3,Minimal,2019-10-12,41,2019-20
NE,1,Minimal,2019-10-12,41,2019-20
RI,1,Minimal,2019-10-12,41,2019-20
WV,1,Minimal,2019-10-12,41,2019-20
IN,1,Minimal,2019-10-12,41,2019-20
NH,1,Minimal,2019-10-12,41,2019-20
PR,7,Moderate,2019-10-12,41,2019-20
TX,2,Minimal,2019-10-12,41,2019-20
IL,2,Minimal,2019-10-12,41,2019-20
FL,0,Insufficient Data,2019-10-12,41,2019-20
MT,1,Minimal,2019-10-12,41,2019-20
IA,1,Minimal,2019-10-12,41,2019-20
NJ,1,Minimal,2019-10-12,41,2019-20
ID,1,Minimal,2019-10-12,41,2019-20
DC,1,Minimal,2019-10-12,41,2019-20
KS,1,Minimal,2019-10-12,41,2019-20
PA,1,Minimal,2019-10-12,41,2019-20
AK,1,Minimal,2019-10-12,41,2019-20
NM,1,Minimal,2019-10-12,41,2019-20
MO,1,Minimal,2019-10-12,41,2019-20
MI,1,Minimal,2019-10-19,42,2019-20
IA,2,Minimal,2019-10-19,42,2019-20
AR,3,Minimal,2019-10-19,42,2019-20
WA,3,Minimal,2019-10-19,42,2019-20
GA,3,Minimal,2019-10-19,42,2019-20
SC,3,Minimal,2019-10-19,42,2019-20
PA,2,Minimal,2019-10-19,42,2019-20
MD,1,Minimal,2019-10-19,42,2019-20
NC,2,Minimal,2019-10-19,42,2019-20
CT,3,Minimal,2019-10-19,42,2019-20
KS,1,Minimal,2019-10-19,42,2019-20
UT,1,Minimal,2019-10-19,42,2019-20
AZ,2,Minimal,2019-10-19,42,2019-20
HI,2,Minimal,2019-10-19,42,2019-20
OH,1,Minimal,2019-10-19,42,2019-20
FL,0,Insufficient Data,2019-10-19,42,2019-20
MN,3,Minimal,2019-10-19,42,2019-20
DC,1,Minimal,2019-10-19,42,2019-20
LA,9,High,2019-10-19,42,2019-20
AL,3,Minimal,2019-10-19,42,2019-20
NE,3,Minimal,2019-10-19,42,2019-20
VT,1,Minimal,2019-10-19,42,2019-20
TX,2,Minimal,2019-10-19,42,2019-20
TN,1,Minimal,2019-10-19,42,2019-20
ME,1,Minimal,2019-10-19,42,2019-20
NJ,2,Minimal,2019-10-19,42,2019-20
RI,1,Minimal,2019-10-19,42,2019-20
CO,3,Minimal,2019-10-19,42,2019-20
OK,2,Minimal,2019-10-19,42,2019-20
NY,1,Minimal,2019-10-19,42,2019-20
NV,1,Minimal,2019-10-19,42,2019-20
IN,1,Minimal,2019-10-19,42,2019-20
SD,1,Minimal,2019-10-19,42,2019-20
IL,2,Minimal,2019-10-19,42,2019-20
WI,2,Minimal,2019-10-19,42,2019-20
MO,1,Minimal,2019-10-19,42,2019-20
NH,1,Minimal,2019-10-19,42,2019-20
WV,1,Minimal,2019-10-19,42,2019-20
CA,1,Minimal,2019-10-19,42,2019-20
ID,1,Minimal,2019-10-19,42,2019-20
DE,1,Minimal,2019-10-19,42,2019-20
WY,1,Minimal,2019-10-19,42,2019-20
PR,10,High,2019-10-19,42,2019-20
MA,1,Minimal,2019-10-19,42,2019-20
NM,2,Minimal,2019-10-19,42,2019-20
OR,2,Minimal,2019-10-19,42,2019-20
AK,1,Minimal,2019-10-19,42,2019-20
ND,1,Minimal,2019-10-19,42,2019-20
MS,1,Minimal,2019-10-19,42,2019-20
MT,1,Minimal,2019-10-19,42,2019-20
KY,1,Minimal,2019-10-19,42,2019-20
VA,3,Minimal,2019-10-19,42,2019-20
RI,1,Minimal,2019-10-26,43,2019-20
ND,1,Minimal,2019-10-26,43,2019-20
DE,1,Minimal,2019-10-26,43,2019-20
NE,2,Minimal,2019-10-26,43,2019-20
NY,1,Minimal,2019-10-26,43,2019-20
NV,1,Minimal,2019-10-26,43,2019-20
ID,1,Minimal,2019-10-26,43,2019-20
NJ,2,Minimal,2019-10-26,43,2019-20
CO,3,Minimal,2019-10-26,43,2019-20
VT,1,Minimal,2019-10-26,43,2019-20
ME,1,Minimal,2019-10-26,43,2019-20
SC,4,Low,2019-10-26,43,2019-20
LA,10,High,2019-10-26,43,2019-20
OK,1,Minimal,2019-10-26,43,2019-20
WV,1,Minimal,2019-10-26,43,2019-20
FL,0,Insufficient Data,2019-10-26,43,2019-20
WY,1,Minimal,2019-10-26,43,2019-20
OR,2,Minimal,2019-10-26,43,2019-20
MN,3,Minimal,2019-10-26,43,2019-20
AZ,1,Minimal,2019-10-26,43,2019-20
AK,1,Minimal,2019-10-26,43,2019-20
IL,3,Minimal,2019-10-26,43,2019-20
KS,2,Minimal,2019-10-26,43,2019-20
CA,1,Minimal,2019-10-26,43,2019-20
MT,1,Minimal,2019-10-26,43,2019-20
AL,3,Minimal,2019-10-26,43,2019-20
MS,3,Minimal,2019-10-26,43,2019-20
WI,2,Minimal,2019-10-26,43,2019-20
AR,2,Minimal,2019-10-26,43,2019-20
GA,4,Low,2019-10-26,43,2019-20
MD,2,Minimal,2019-10-26,43,2019-20
CT,3,Minimal,2019-10-26,43,2019-20
NC,2,Minimal,2019-10-26,43,2019-20
UT,2,Minimal,2019-10-26,43,2019-20
KY,1,Minimal,2019-10-26,43,2019-20
NH,1,Minimal,2019-10-26,43,2019-20
VA,4,Low,2019-10-26,43,2019-20
MO,1,Minimal,2019-10-26,43,2019-20
MA,1,Minimal,2019-10-26,43,2019-20
SD,1,Minimal,2019-10-26,43,2019-20
IA,2,Minimal,2019-10-26,43,2019-20
MI,1,Minimal,2019-10-26,43,2019-20
TN,2,Minimal,2019-10-26,43,2019-20
WA,2,Minimal,2019-10-26,43,2019-20
HI,2,Minimal,2019-10-26,43,2019-20
NM,3,Minimal,2019-10-26,43,2019-20
OH,1,Minimal,2019-10-26,43,2019-20
PR,6,Moderate,2019-10-26,43,2019-20
TX,4,Low,2019-10-26,43,2019-20
IN,1,Minimal,2019-10-26,43,2019-20
DC,2,Minimal,2019-10-26,43,2019-20
PA,2,Minimal,2019-10-26,43,2019-20
WI,2,Minimal,2019-11-02,44,2019-20
PR,7,Moderate,2019-11-02,44,2019-20
LA,10,High,2019-11-02,44,2019-20
IN,1,Minimal,2019-11-02,44,2019-20
TN,3,Minimal,2019-11-02,44,2019-20
MD,2,Minimal,2019-11-02,44,2019-20
NC,2,Minimal,2019-11-02,44,2019-20
MT,1,Minimal,2019-11-02,44,2019-20
AK,1,Minimal,2019-11-02,44,2019-20
ND,1,Minimal,2019-11-02,44,2019-20
AR,4,Low,2019-11-02,44,2019-20
NY,2,Minimal,2019-11-02,44,2019-20
VA,4,Low,2019-11-02,44,2019-20
MA,1,Minimal,2019-11-02,44,2019-20
NJ,2,Minimal,2019-11-02,44,2019-20
CA,1,Minimal,2019-11-02,44,2019-20
OH,1,Minimal,2019-11-02,44,2019-20
ME,1,Minimal,2019-11-02,44,2019-20
NV,3,Minimal,2019-11-02,44,2019-20
DC,2,Minimal,2019-11-02,44,2019-20
CO,4,Low,2019-11-02,44,2019-20
MI,1,Minimal,2019-11-02,44,2019-20
RI,1,Minimal,2019-11-02,44,2019-20
GA,5,Low,2019-11-02,44,2019-20
SD,1,Minimal,2019-11-02,44,2019-20
ID,1,Minimal,2019-11-02,44,2019-20
SC,4,Low,2019-11-02,44,2019-20
NE,2,Minimal,2019-11-02,44,2019-20
OK,3,Minimal,2019-11-02,44,2019-20
PA,2,Minimal,2019-11-02,44,2019-20
MN,4,Low,2019-11-02,44,2019-20
AZ,2,Minimal,2019-11-02,44,2019-20
KY,2,Minimal,2019-11-02,44,2019-20
TX,5,Low,2019-11-02,44,2019-20
WA,2,Minimal,2019-11-02,44,2019-20
IA,2,Minimal,2019-11-02,44,2019-20
MO,1,Minimal,2019-11-02,44,2019-20
UT,2,Minimal,2019-11-02,44,2019-20
NM,3,Minimal,2019-11-02,44,2019-20
MS,2,Minimal,2019-11-02,44,2019-20
DE,1,Minimal,2019-11-02,44,2019-20
OR,2,Minimal,2019-11-02,44,2019-20
KS,2,Minimal,2019-11-02,44,2019-20
WV,1,Minimal,2019-11-02,44,2019-20
WY,1,Minimal,2019-11-02,44,2019-20
NH,1,Minimal,2019-11-02,44,2019-20
AL,4,Low,2019-11-02,44,2019-20
VT,1,Minimal,2019-11-02,44,2019-20
CT,3,Minimal,2019-11-02,44,2019-20
FL,0,Insufficient Data,2019-11-02,44,2019-20
HI,3,Minimal,2019-11-02,44,2019-20
IL,3,Minimal,2019-11-02,44,2019-20
ME,1,Minimal,2019-11-09,45,2019-20
RI,1,Minimal,2019-11-09,45,2019-20
MO,1,Minimal,2019-11-09,45,2019-20
WY,1,Minimal,2019-11-09,45,2019-20
UT,2,Minimal,2019-11-09,45,2019-20
IL,3,Minimal,2019-11-09,45,2019-20
MN,3,Minimal,2019-11-09,45,2019-20
TX,8,High,2019-11-09,45,2019-20
IA,2,Minimal,2019-11-09,45,2019-20
DE,1,Minimal,2019-11-09,45,2019-20
MI,1,Minimal,2019-11-09,45,2019-20
SC,6,Moderate,2019-11-09,45,2019-20
WA,3,Minimal,2019-11-09,45,2019-20
PR,5,Low,2019-11-09,45,2019-20
AR,4,Low,2019-11-09,45,2019-20
CT,4,Low,2019-11-09,45,2019-20
NM,4,Low,2019-11-09,45,2019-20
OH,1,Minimal,2019-11-09,45,2019-20
ND,1,Minimal,2019-11-09,45,2019-20
MS,7,Moderate,2019-11-09,45,2019-20
KS,2,Minimal,2019-11-09,45,2019-20
GA,7,Moderate,2019-11-09,45,2019-20
DC,2,Minimal,2019-11-09,45,2019-20
NH,1,Minimal,2019-11-09,45,2019-20
CA,2,Minimal,2019-11-09,45,2019-20
OR,2,Minimal,2019-11-09,45,2019-20
LA,10,High,2019-11-09,45,2019-20
VA,4,Low,2019-11-09,45,2019-20
MA,2,Minimal,2019-11-09,45,2019-20
NC,3,Minimal,2019-11-09,45,2019-20
HI,1,Minimal,2019-11-09,45,2019-20
MD,3,Minimal,2019-11-09,45,2019-20
KY,1,Minimal,2019-11-09,45,2019-20
WV,2,Minimal,2019-11-09,45,2019-20
NV,5,Low,2019-11-09,45,2019-20
MT,1,Minimal,2019-11-09,45,2019-20
NJ,3,Minimal,2019-11-09,45,2019-20
OK,4,Low,2019-11-09,45,2019-20
FL,6,Moderate,2019-11-09,45,2019-20
TN,4,Low,2019-11-09,45,2019-20
WI,3,Minimal,2019-11-09,45,2019-20
ID,1,Minimal,2019-11-09,45,2019-20
AL,6,Moderate,2019-11-09,45,2019-20
AK,2,Minimal,2019-11-09,45,2019-20
PA,2,Minimal,2019-11-09,45,2019-20
SD,1,Minimal,2019-11-09,45,2019-20
AZ,5,Low,2019-11-09,45,2019-20
NE,3,Minimal,2019-11-09,45,2019-20
CO,3,Minimal,2019-11-09,45,2019-20
NY,2,Minimal,2019-11-09,45,2019-20
IN,1,Minimal,2019-11-09,45,2019-20
VT,1,Minimal,2019-11-09,45,2019-20
DE,1,Minimal,2019-11-16,46,2019-20
MD,4,Low,2019-11-16,46,2019-20
WA,4,Low,2019-11-16,46,2019-20
PA,3,Minimal,2019-11-16,46,2019-20
NC,3,Minimal,2019-11-16,46,2019-20
LA,10,High,2019-11-16,46,2019-20
SC,8,High,2019-11-16,46,2019-20
MS,9,High,2019-11-16,46,2019-20
DC,2,Minimal,2019-11-16,46,2019-20
MA,2,Minimal,2019-11-16,46,2019-20
CO,4,Low,2019-11-16,46,2019-20
AL,7,Moderate,2019-11-16,46,2019-20
VA,5,Low,2019-11-16,46,2019-20
VT,1,Minimal,2019-11-16,46,2019-20
NJ,4,Low,2019-11-16,46,2019-20
FL,5,Low,2019-11-16,46,2019-20
CA,3,Minimal,2019-11-16,46,2019-20
IL,3,Minimal,2019-11-16,46,2019-20
TN,5,Low,2019-11-16,46,2019-20
AK,4,Low,2019-11-16,46,2019-20
ME,1,Minimal,2019-11-16,46,2019-20
KS,3,Minimal,2019-11-16,46,2019-20
NH,1,Minimal,2019-11-16,46,2019-20
WY,1,Minimal,2019-11-16,46,2019-20
NV,8,High,2019-11-16,46,2019-20
MO,3,Minimal,2019-11-16,46,2019-20
IN,1,Minimal,2019-11-16,46,2019-20
WV,1,Minimal,2019-11-16,46,2019-20
OH,1,Minimal,2019-11-16,46,2019-20
MT,1,Minimal,2019-11-16,46,2019-20
NE,4,Low,2019-11-16,46,2019-20
OR,1,Minimal,2019-11-16,46,2019-20
KY,3,Minimal,2019-11-16,46,2019-20
MI,1,Minimal,2019-11-16,46,2019-20
HI,3,Minimal,2019-11-16,46,2019-20
AZ,5,Low,2019-11-16,46,2019-20
RI,1,Minimal,2019-11-16,46,2019-20
IA,2,Minimal,2019-11-16,46,2019-20
TX,8,High,2019-11-16,46,2019-20
GA,9,High,2019-11-16,46,2019-20
MN,4,Low,2019-11-16,46,2019-20
AR,8,High,2019-11-16,46,2019-20
UT,3,Minimal,2019-11-16,46,2019-20
SD,2,Minimal,2019-11-16,46,2019-20
ND,2,Minimal,2019-11-16,46,2019-20
WI,3,Minimal,2019-11-16,46,2019-20
OK,5,Low,2019-11-16,46,2019-20
PR,9,High,2019-11-16,46,2019-20
CT,4,Low,2019-11-16,46,2019-20
NY,2,Minimal,2019-11-16,46,2019-20
ID,1,Minimal,2019-11-16,46,2019-20
NM,5,Low,2019-11-16,46,2019-20
WV,1,Minimal,2019-11-23,47,2019-20
NM,7,Moderate,2019-11-23,47,2019-20
NJ,3,Minimal,2019-11-23,47,2019-20
MO,2,Minimal,2019-11-23,47,2019-20
WI,2,Minimal,2019-11-23,47,2019-20
NY,2,Minimal,2019-11-23,47,2019-20
MN,5,Low,2019-11-23,47,2019-20
AZ,5,Low,2019-11-23,47,2019-20
NV,7,Moderate,2019-11-23,47,2019-20
NE,6,Moderate,2019-11-23,47,2019-20
MS,10,High,2019-11-23,47,2019-20
MT,1,Minimal,2019-11-23,47,2019-20
AK,1,Minimal,2019-11-23,47,2019-20
VA,6,Moderate,2019-11-23,47,2019-20
NC,3,Minimal,2019-11-23,47,2019-20
MA,2,Minimal,2019-11-23,47,2019-20
AL,10,High,2019-11-23,47,2019-20
NH,1,Minimal,2019-11-23,47,2019-20
WA,7,Moderate,2019-11-23,47,2019-20
AR,6,Moderate,2019-11-23,47,2019-20
MI,1,Minimal,2019-11-23,47,2019-20
GA,10,High,2019-11-23,47,2019-20
TX,10,High,2019-11-23,47,2019-20
OH,1,Minimal,2019-11-23,47,2019-20
CO,5,Low,2019-11-23,47,2019-20
ME,1,Minimal,2019-11-23,47,2019-20
FL,5,Low,2019-11-23,47,2019-20
ID,2,Minimal,2019-11-23,47,2019-20
LA,10,High,2019-11-23,47,2019-20
VT,1,Minimal,2019-11-23,47,2019-20
TN,8,High,2019-11-23,47,2019-20
PR,8,High,2019-11-23,47,2019-20
OK,4,Low,2019-11-23,47,2019-20
HI,4,Low,2019-11-23,47,2019-20
IL,4,Low,2019-11-23,47,2019-20
KY,4,Low,2019-11-23,47,2019-20
UT,3,Minimal,2019-11-23,47,2019-20
CT,5,Low,2019-11-23,47,2019-20
IN,1,Minimal,2019-11-23,47,2019-20
KS,2,Minimal,2019-11-23,47,2019-20
DE,1,Minimal,2019-11-23,47,2019-20
WY,1,Minimal,2019-11-23,47,2019-20
OR,4,Low,2019-11-23,47,2019-20
PA,3,Minimal,2019-11-23,47,2019-20
IA,2,Minimal,2019-11-23,47,2019-20
DC,3,Minimal,2019-11-23,47,2019-20
SC,8,High,2019-11-23,47,2019-20
RI,1,Minimal,2019-11-23,47,2019-20
CA,3,Minimal,2019-11-23,47,2019-20
MD,4,Low,2019-11-23,47,2019-20
SD,3,Minimal,2019-11-23,47,2019-20
ND,2,Minimal,2019-11-23,47,2019-20
NJ,6,Moderate,2019-11-30,48,2019-20
IL,5,Low,2019-11-30,48,2019-20
NH,1,Minimal,2019-11-30,48,2019-20
DC,5,Low,2019-11-30,48,2019-20
IN,2,Minimal,2019-11-30,48,2019-20
AZ,6,Moderate,2019-11-30,48,2019-20
VT,2,Minimal,2019-11-30,48,2019-20
HI,5,Low,2019-11-30,48,2019-20
GA,10,High,2019-11-30,48,2019-20
CO,6,Moderate,2019-11-30,48,2019-20
NC,4,Low,2019-11-30,48,2019-20
OR,5,Low,2019-11-30,48,2019-20
WV,1,Minimal,2019-11-30,48,2019-20
NV,9,High,2019-11-30,48,2019-20
NY,4,Low,2019-11-30,48,2019-20
KS,3,Minimal,2019-11-30,48,2019-20
ME,1,Minimal,2019-11-30,48,2019-20
WY,1,Minimal,2019-11-30,48,2019-20
WA,9,High,2019-11-30,48,2019-20
ID,2,Minimal,2019-11-30,48,2019-20
RI,1,Minimal,2019-11-30,48,2019-20
MS,10,High,2019-11-30,48,2019-20
AK,1,Minimal,2019-11-30,48,2019-20
LA,10,High,2019-11-30,48,2019-20
CA,5,Low,2019-11-30,48,2019-20
AL,10,High,2019-11-30,48,2019-20
TN,10,High,2019-11-30,48,2019-20
MD,6,Moderate,2019-11-30,48,2019-20
IA,3,Minimal,2019-11-30,48,2019-20
WI,3,Minimal,2019-11-30,48,2019-20
AR,7,Moderate,2019-11-30,48,2019-20
ND,5,Low,2019-11-30,48,2019-20
PR,7,Moderate,2019-11-30,48,2019-20
MT,1,Minimal,2019-11-30,48,2019-20
MO,1,Minimal,2019-11-30,48,2019-20
MA,4,Low,2019-11-30,48,2019-20
CT,6,Moderate,2019-11-30,48,2019-20
NE,10,High,2019-11-30,48,2019-20
SC,10,High,2019-11-30,48,2019-20
SD,3,Minimal,2019-11-30,48,2019-20
MN,9,High,2019-11-30,48,2019-20
NM,8,High,2019-11-30,48,2019-20
MI,1,Minimal,2019-11-30,48,2019-20
DE,1,Minimal,2019-11-30,48,2019-20
KY,5,Low,2019-11-30,48,2019-20
PA,4,Low,2019-11-30,48,2019-20
OK,7,Moderate,2019-11-30,48,2019-20
FL,8,High,2019-11-30,48,2019-20
OH,1,Minimal,2019-11-30,48,2019-20
